Customer,Customer Name,Departure location,Arrival location,Hotel location,Country,Route,Class,ClassType,Area,Distance in km,Supplier,Hotel,Airline,Airline Code,Ticket Number,Exchange,Region,Advance Purchase,Order Date,Departure Date,Arrival Date,Invoice Date,Invoice Number,Dossier Nr,Product Description,Sales Type,Fare type issued,Reason code missed saving,Sales Channel,Booking Ref,Ref1,Ref2,Ref3,Ref4,Ref5,Ref7,Ref8,Ref9,Ref10,Line Number,Ticket Count,Travel days,Fare,Tax,Supplements,Total Sales Excl VAT,Total Sales VAT,Total Sales Incl VAT,Lowest offered fare,Reference fare,Saving,Denied Saving,Emission in tons,Compensation amount
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,8-14 days,10/03/2019,10/14/2019,10/14/2019,10/14/2019,9410771,2613981,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2613981,,13232301,,,,,,,,10377085,0,1,30,0,0,30,0,30,0,0,0,0,0.34,3.32
00100194,APG Asset Management NV,AMSTERDAM,MANCHESTER,'-,GB,AMS-MAN-AMS,Y,ECONOMY,EUROPE,975.26,VCK Travel B.V.,,KLM,074,000004595503954,,Europe,8-14 days,10/03/2019,10/14/2019,10/14/2019,10/14/2019,9410771,2613981,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,U57ESH,,13232207,,,,,,,,10411622,1,1,387,63.45,6.08,456.53,0,456.53,450.45,572.8,122.35,0,0.34,3.32
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,8-14 days,10/03/2019,10/14/2019,10/14/2019,10/14/2019,9410771,2613981,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2613981,,13232207,,,,,,,,10372904,0,1,30,0,0,30,0,30,0,0,0,0,0.34,3.32
00100194,APG Asset Management NV,AMSTERDAM,BARCELONA,'-,ES,AMS-BCN-AMS,M,ECONOMY,EUROPE,2481.6,VCK Travel B.V.,,KLM,074,000004595503979,E,Europe,0-7 days,10/04/2019,10/07/2019,10/08/2019,10/14/2019,9410774,2614736,Air ticket,Aviation sales,Published fare used,Reissue,Full Service,WGM284,,1102104,,,,,,,,10414593,0,0,0,0,0,0,0,0,0,0,0,0,0.86,8.38
00100194,APG Asset Management NV,BARCELONA,BARCELONA,BARCELONA,,,,,EUROPE,,Booking.com,ATTICA 21 BARCELONA MAR,,,,,Europe,0-7 days,10/04/2019,10/07/2019,10/08/2019,10/14/2019,9410774,2614736,Hotelreservation European Union,Hotel referral,Published fare used,,Full Service,WGM284,,1102104,,,,,,,,10362379,0,2,157.81,0,0,157.81,0,157.81,0,0,0,0,0.86,8.38
00100194,APG Asset Management NV,,BARCELONA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,10/04/2019,10/07/2019,10/08/2019,10/14/2019,9410774,2614736,Handling fee hotel (VAT high),Miscellaneous sales,Published fare used,,Full Service,2614736,,1102104,,,,,,,,10385730,0,2,5,0,0,5,1.05,6.05,0,0,0,0,0.86,8.38
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,10/04/2019,10/07/2019,10/07/2019,10/14/2019,9410774,2614736,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2614736,,1102104,,,,,,,,10385745,0,1,30,0,0,30,0,30,0,0,0,0,0.86,8.38
00100194,APG Asset Management NV,AMSTERDAM,GDANSK,'-,PL,AMS-GDN-AMS,K,ECONOMY,EUROPE,1879.7,VCK Travel B.V.,,KLM,074,000004595652318,,Europe,22-30 days,10/14/2019,11/13/2019,11/14/2019,10/14/2019,9410789,2623119,Air ticket,Aviation sales,Published fare used,Lowest fare used,Full Service,KL2OAY,,13232207,,,,,,,,10415121,1,2,240,36.94,3.73,280.67,0,280.67,276.94,276.94,-0.0000000000000182076576038526,0,0.64,6.24
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,22-30 days,10/14/2019,11/13/2019,11/13/2019,10/14/2019,9410789,2623119,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2623119,,13232207,,,,,,,,10379727,0,1,30,0,0,30,0,30,0,0,0,0,0.64,6.24
00100194,APG Asset Management NV,AMSTERDAM,GDANSK,'-,PL,AMS-GDN-AMS,K,ECONOMY,EUROPE,1879.7,VCK Travel B.V.,,KLM,074,000004595652319,,Europe,22-30 days,10/14/2019,11/13/2019,11/14/2019,10/14/2019,9410789,2623119,Air ticket,Aviation sales,Published fare used,Lowest fare used,Full Service,KL2OAY,,1102207,,,,,,,,10424419,1,2,240,36.94,3.73,280.67,0,280.67,276.94,276.94,-0.0000000000000182076576038526,0,0.64,6.24
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,22-30 days,10/14/2019,11/13/2019,11/13/2019,10/14/2019,9410789,2623119,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2623119,,1102207,,,,,,,,10386210,0,1,30,0,0,30,0,30,0,0,0,0,0.64,6.24
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,H,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000004595652334,,Europe,31-60 days,10/11/2019,11/13/2019,11/14/2019,10/14/2019,9410791,2623390,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,PHC84K,,1106230,,,,,,,,10424547,1,2,147,91.92,3.22,242.14,0,242.14,238.92,268.49,29.57,0,0.24,2.34
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,31-60 days,10/11/2019,11/13/2019,11/13/2019,10/14/2019,9410791,2623390,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2623390,,1106230,,,,,,,,10379990,0,1,30,0,0,30,0,30,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY,P,ECONOMY,EUROPE,334.74,VCK Travel B.V.,,KLM,074,000004595591165,,Europe,8-14 days,10/08/2019,10/16/2019,10/16/2019,10/14/2019,9410804,2619286,Air ticket,Aviation sales,Published fare used,Lowest fare used,Full Service,UZ8KI7,,13232202,,,,,,,,10421973,1,1,181,25.61,2.78,209.39,0,209.39,206.61,206.61,0.0000000000000270894418008538,-0.000000000000028421709430404,0.12,1.17
00100194,APG Asset Management NV,LONDON,AMSTERDAM,'-,NL,LCY-AMS,V,ECONOMY,EUROPE,334.74,VCK Travel B.V.,,BRITISH AIRWAYS,125,000004595591166,,Europe,8-14 days,10/08/2019,10/17/2019,10/17/2019,10/14/2019,9410804,2619286,Air ticket,Aviation sales,Published fare used,Lowest fare used,Full Service,UZ8KI7,,13232202,,,,,,,,10421987,1,1,85,66.52,0,151.52,0,151.52,151.52,151.52,0,0,0.12,1.17
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,8-14 days,10/08/2019,10/16/2019,10/16/2019,10/14/2019,9410804,2619286,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2619286,,13232202,,,,,,,,10376328,0,1,30,0,0,30,0,30,0,0,0,0,0.12,1.17
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,8-14 days,10/08/2019,10/17/2019,10/17/2019,10/14/2019,9410804,2619286,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2619286,,13232202,,,,,,,,10383760,0,1,30,0,0,30,0,30,0,0,0,0,0.12,1.17
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,U,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000004595652337,,Europe,8-14 days,10/14/2019,10/28/2019,10/30/2019,10/14/2019,9410809,2623499,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,KW4R5T,,13232203,,,,,,,,10415357,1,3,276,91.92,4.96,372.88,0,372.88,367.92,421.53,53.61,0,0.24,2.34
00100194,APG Asset Management NV,LONDON,LONDON,LONDON,GB,,,,EUROPE,,VCK Travel B.V.,CROWNE PLAZA KENSINGTON,,,,,Europe,8-14 days,10/14/2019,10/28/2019,10/30/2019,10/14/2019,9410809,2623499,Hotelreservation European Union,Hotel referral,Published fare used,,Full Service,KW4R5T,,13232203,,,,,,,,10367093,0,3,513.97,0,0,513.97,0,513.97,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,8-14 days,10/14/2019,10/28/2019,10/28/2019,10/14/2019,9410809,2623499,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2623499,,13232203,,,,,,,,10386480,0,1,30,0,0,30,0,30,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,,LONDON,'-,GB,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,8-14 days,10/14/2019,10/28/2019,10/30/2019,10/14/2019,9410809,2623499,Handling fee hotel (VAT high),Miscellaneous sales,Published fare used,,Full Service,2623499,,13232203,,,,,,,,10380080,0,3,5,0,0,5,1.05,6.05,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,LONDON,LONDON,LONDON,GB,,,,EUROPE,,VCK Travel B.V.,CONRAD LONDON ST JAMES PARK,,,,,Europe,60 days or more,09/18/2019,11/18/2019,11/20/2019,10/14/2019,9410818,2599312,Hotelreservation European Union,Hotel referral,Published fare used,,Full Service,Q9ACFE,,13236210,,,,,,,,10359600,0,3,848.32,0,0,848.32,0,848.32,0,0,0,0,0,0
00100194,APG Asset Management NV,,LONDON,'-,GB,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,60 days or more,09/18/2019,11/18/2019,11/20/2019,10/14/2019,9410818,2599312,Handling fee hotel (VAT high),Miscellaneous sales,Published fare used,,Full Service,2599312,,13236210,,,,,,,,10369481,0,3,10,0,0,10,2.1,12.1,0,0,0,0,0,0
00100194,APG Asset Management NV,BRUSSEL ZUID,HEERLEN,'-,,,,,EUROPE,,Sittard-Geleen Taxiservice,,,,,,Europe,60 days or more,09/18/2019,11/20/2019,11/20/2019,10/14/2019,9410818,2599312,Taxi transportation/transfer The Netherlands,Car rental voucher,Published fare used,,Full Service,Q9ACFE,,13236210,,,,,,,,10371328,0,1,158.26,0,0,158.26,14.24,172.5,0,0,0,0,0,0
00100194,APG Asset Management NV,HEERLEN,BRUSSEL ZUID,'-,,,,,EUROPE,,Sittard-Geleen Taxiservice,,,,,,Europe,60 days or more,09/18/2019,11/18/2019,11/18/2019,10/14/2019,9410818,2599312,Taxi transportation/transfer The Netherlands,Car rental voucher,Published fare used,,Full Service,Q9ACFE,,13236210,,,,,,,,10369498,0,1,158.26,0,0,158.26,14.24,172.5,0,0,0,0,0,0
00100194,APG Asset Management NV,LONDON,LONDON,LONDON,GB,,,,EUROPE,,VCK Travel B.V.,CONRAD LONDON ST JAMES PARK,,,,,Europe,60 days or more,09/18/2019,11/18/2019,11/20/2019,10/14/2019,9410818,2599312,Hotelreservation European Union,Hotel referral,Published fare used,,Full Service,Q9ACFE,,1102203,,,,,,,,10359456,0,3,848.32,0,0,848.32,0,848.32,0,0,0,0,0,0
00100194,APG Asset Management NV,,LONDON,'-,GB,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,60 days or more,09/18/2019,11/18/2019,11/18/2019,10/14/2019,9410818,2599312,Handling fee taxi/transfer (VAT high),Miscellaneous sales,Published fare used,,Full Service,2599312,,13236210,,,,,,,,10369482,0,1,15,0,0,15,3.15,18.15,0,0,0,0,0,0
00100194,APG Asset Management NV,,LONDON,'-,GB,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,60 days or more,09/18/2019,11/18/2019,11/20/2019,10/14/2019,9410818,2599312,Handling fee hotel (VAT high),Miscellaneous sales,Published fare used,,Full Service,2599312,,1102203,,,,,,,,10371326,0,3,10,0,0,10,2.1,12.1,0,0,0,0,0,0
00100194,APG Asset Management NV,,LONDON,'-,GB,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,60 days or more,09/18/2019,11/20/2019,11/20/2019,10/14/2019,9410818,2599312,Handling fee taxi/transfer (VAT high),Miscellaneous sales,Published fare used,,Full Service,2599312,,13236210,,,,,,,,10369500,0,1,15,0,0,15,3.15,18.15,0,0,0,0,0,0
00100194,APG Asset Management NV,LONDON,LONDON,LONDON,GB,,,,EUROPE,,VCK Travel B.V.,CONRAD LONDON ST JAMES PARK,,,,,Europe,60 days or more,09/18/2019,11/18/2019,11/20/2019,10/14/2019,9410818,2599312,Hotelreservation European Union,Hotel referral,Published fare used,,Full Service,Q9ACFE,,13236210,,,,,,,,10359461,0,3,848.32,0,0,848.32,0,848.32,0,0,0,0,0,0
00100194,APG Asset Management NV,,LONDON,'-,GB,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,60 days or more,09/18/2019,11/18/2019,11/20/2019,10/14/2019,9410818,2599312,Handling fee hotel (VAT high),Miscellaneous sales,Published fare used,,Full Service,2599312,,13236210,,,,,,,,10371334,0,3,10,0,0,10,2.1,12.1,0,0,0,0,0,0
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,F,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000004595622426,,Europe,15-21 days,10/10/2019,10/28/2019,10/30/2019,10/14/2019,9410820,2621987,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,MZIZAG,,1102314,,,,,,,,10414000,1,3,147,91.66,3.22,241.88,0,241.88,238.66,268.23,29.57,0,0.24,2.34
00100194,APG Asset Management NV,LONDON,LONDON,WC2B 4DD,GB,,,,EUROPE,,Booking.com,HN-THE WALDORF HILTON/AD-ALDWYCH,,,,,Europe,15-21 days,10/10/2019,10/28/2019,10/30/2019,10/14/2019,9410820,2621987,Hotelreservation European Union,Hotel referral,Published fare used,,Full Service,MZIZAG,,1102314,,,,,,,,10361731,0,3,749.43,0,0,749.43,0,749.43,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,LONDON,LONDON,WC2B 4DD,GB,,,,EUROPE,,Booking.com,THE WALDORF HILTON,,,,,Europe,15-21 days,10/10/2019,10/28/2019,10/30/2019,10/14/2019,9410820,2621987,Hotelreservation European Union,Hotel referral,Published fare used,,Full Service,MZIZAG,,1102314,,,,,,,,10361745,0,3,749.43,0,0,749.43,0,749.43,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,15-21 days,10/10/2019,10/28/2019,10/28/2019,10/14/2019,9410820,2621987,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2621987,,1102314,,,,,,,,10378594,0,1,30,0,0,30,0,30,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,,LONDON,'-,GB,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,15-21 days,10/10/2019,10/28/2019,10/30/2019,10/14/2019,9410820,2621987,Handling fee hotel (VAT high),Miscellaneous sales,Published fare used,,Full Service,2621987,,1102314,,,,,,,,10378593,0,3,10,0,0,10,2.1,12.1,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,,LONDON,'-,GB,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,15-21 days,10/10/2019,10/28/2019,10/30/2019,10/14/2019,9410820,2621987,Handling fee hotel (VAT high),Miscellaneous sales,Published fare used,,Full Service,2621987,,1102314,,,,,,,,10378607,0,3,10,0,0,10,2.1,12.1,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,LONDON,LONDON,0,GB,,,,EUROPE,,Booking.com,HN-THE STRAND PALACE HOTEL/AD-372 THE STRAND,,,,,Europe,15-21 days,10/10/2019,10/28/2019,10/30/2019,10/15/2019,9410838,2621987,Hotelreservation European Union,Hotel voucher,Published fare used,,Full Service,MZIZAG,,1102314,,,,,,,,10604978,0,3,497.2,0,0,497.2,0,497.2,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,LONDON,LONDON,WC2B 4DD,GB,,,,EUROPE,,Booking.com,HN-THE WALDORF HILTON/AD-ALDWYCH,,,,,Europe,15-21 days,10/10/2019,10/28/2019,10/30/2019,10/15/2019,9410838,2621987,Hotelreservation European Union,Hotel referral,Published fare used,,Full Service,MZIZAG,,1102314,,,,,,,,10378595,0,-3,-749.43,0,0,-749.43,0,-749.43,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,LONDON,LONDON,WC2B 4DD,GB,,,,EUROPE,,Booking.com,THE WALDORF HILTON,,,,,Europe,15-21 days,10/10/2019,10/28/2019,10/30/2019,10/15/2019,9410838,2621987,Hotelreservation European Union,Hotel referral,Published fare used,,Full Service,MZIZAG,,1102314,,,,,,,,10378609,0,-3,-749.43,0,0,-749.43,0,-749.43,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,,LONDON,'-,GB,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,15-21 days,10/10/2019,10/28/2019,10/30/2019,10/15/2019,9410838,2621987,Handling fee hotel (VAT high),Miscellaneous sales,Published fare used,,Full Service,2621987,,1102314,,,,,,,,10392031,0,-3,-10,0,0,-10,-2.1,-12.1,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,,LONDON,'-,GB,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,15-21 days,10/10/2019,10/28/2019,10/30/2019,10/15/2019,9410838,2621987,Handling fee hotel (VAT high),Miscellaneous sales,Published fare used,,Full Service,2621987,,1102314,,,,,,,,10392049,0,3,10,0,0,10,2.1,12.1,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,,LONDON,'-,GB,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,15-21 days,10/10/2019,10/28/2019,10/30/2019,10/15/2019,9410838,2621987,Hotel billback (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,,,1102314,,,,,,,,10392051,0,3,25,0,0,25,0,25,0,0,0,0,0.24,2.34
00100202,APG Groep NV,AMSTERDAM,AMSTERDAM,AMSTERDAM,NL,,,,EUROPE,,Horse21,NH AMSTERDAM ZUID,,,,,Europe,0-7 days,10/16/2019,10/21/2019,10/23/2019,10/16/2019,9410878,2625833,Hotelreservation European Union,Hotel voucher,Published fare used,,Full Service,QZX85O,,7001250,,,,,,,,10626912,0,3,2731.2,0,0,2731.2,0,2731.2,0,0,0,0,0,0
00100202,APG Groep NV,,AMSTERDAM,'-,NL,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,10/16/2019,10/21/2019,10/23/2019,10/16/2019,9410878,2625833,Hotel billback (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,,,7001250,,,,,,,,10398944,0,3,50,0,0,50,0,50,0,0,0,0,0,0
00100202,APG Groep NV,AMSTERDAM,AMSTERDAM,AMSTERDAM,NL,,,,EUROPE,,Horse21,NH AMSTERDAM ZUID,,,,,Europe,0-7 days,10/16/2019,10/21/2019,10/23/2019,10/16/2019,9410879,2625847,Hotelreservation European Union,Hotel voucher,Published fare used,,Full Service,R2SB2S,,7001250,,,,,,,,10627885,0,3,1365.6,0,0,1365.6,0,1365.6,0,0,0,0,0,0
00100202,APG Groep NV,,AMSTERDAM,'-,NL,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,10/16/2019,10/21/2019,10/23/2019,10/16/2019,9410879,2625847,Hotel billback (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,,,7001250,,,,,,,,10398962,0,3,25,0,0,25,0,25,0,0,0,0,0,0
00100200,Stichting Pensioenfonds ABP,PARIS NORD,ROTTERDAM.,'-,NL,PAR-RTM,1,,EUROPE,0,NS INTERNATIONAL,,,,000186318035729,,Europe,31-60 days,10/16/2019,11/29/2019,11/29/2019,10/16/2019,9410894,2626005,Train ticket European Union,Train,Published fare used,,Full Service,NXRCPTQ,,68040010,,,,,,,,10643086,1,1,126,0,0,126,0,126,0,0,0,0,0,0
00100200,Stichting Pensioenfonds ABP,ROTTERDAM.,WEERT,'-,,RTM,1,,EUROPE,0,NS INTERNATIONAL,,,,000999360782710,,Europe,31-60 days,10/16/2019,11/29/2019,11/29/2019,10/16/2019,9410894,2626005,Train ticket European Union,Train,Published fare used,,Full Service,NXRCPTQ,,68040010,,,,,,,,10638701,1,1,15,0,0,15,0,15,0,0,0,0,0,0
00100200,Stichting Pensioenfonds ABP,SCHIPHOL,PARIS NORD,'-,FR,AMS-PAR,1,,EUROPE,0,NS INTERNATIONAL,,,,000186318035612,,Europe,31-60 days,10/16/2019,11/28/2019,11/28/2019,10/16/2019,9410894,2626005,Train ticket European Union,Train,Published fare used,,Full Service,NXRCPTQ,,68040010,,,,,,,,10643071,1,1,175,0,0,175,0,175,0,0,0,0,0,0
00100200,Stichting Pensioenfonds ABP,,ROTTERDAM,'-,NL,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,31-60 days,10/16/2019,11/29/2019,11/29/2019,10/16/2019,9410894,2626005,Handling fee train ticket (VAT high),Miscellaneous sales,Published fare used,,Full Service,2626005,,68040010,,,,,,,,10399191,0,1,11,0,0,11,2.31,13.31,0,0,0,0,0,0
00100194,APG Asset Management NV,PARIS,PARIS,MONTROUGE,FR,,,,EUROPE,,VCK Travel B.V.,HN-HOTEL ARC PARIS PORTE D'ORLEANS/AD-11,,,,,Europe,0-7 days,10/10/2019,10/13/2019,10/15/2019,10/16/2019,9410896,2620522,Hotelreservation European Union,Hotel referral,Published fare used,,Full Service,M7QKK5,,1106620,,,,,,,,10394304,0,3,238,0,0,238,0,238,0,0,0,0,0,0
00100194,APG Asset Management NV,,PARIS,'-,FR,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,10/10/2019,10/13/2019,10/15/2019,10/16/2019,9410896,2620522,Handling fee hotel (VAT high),Miscellaneous sales,Published fare used,,Full Service,2620522,,1106620,,,,,,,,10412352,0,3,10,0,0,10,2.1,12.1,0,0,0,0,0,0
00100194,APG Asset Management NV,PARIS,PARIS,MONTROUGE,FR,,,,EUROPE,,VCK Travel B.V.,HN-HOTEL ARC PARIS PORTE D'ORLEANS/AD-11,,,,,Europe,0-7 days,10/10/2019,10/13/2019,10/15/2019,10/16/2019,9410897,2621130,Hotelreservation European Union,Hotel referral,Published fare used,,Full Service,M7R7KP,,1106620,,,,,,,,10394357,0,3,238,0,0,238,0,238,0,0,0,0,0,0
00100194,APG Asset Management NV,,PARIS,'-,FR,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,10/10/2019,10/13/2019,10/15/2019,10/16/2019,9410897,2621130,Handling fee hotel (VAT high),Miscellaneous sales,Published fare used,,Full Service,2621130,,1106620,,,,,,,,10423105,0,3,10,0,0,10,2.1,12.1,0,0,0,0,0,0
00100194,APG Asset Management NV,ROTTERDAM.,PARIS NORD,'-,FR,RTM-PAR,1,,EUROPE,0,NS INTERNATIONAL,,,,000185485030349,,Europe,0-7 days,10/02/2019,10/03/2019,10/03/2019,10/16/2019,9410899,2612291,Train ticket European Union,Train,Published fare used,,Full Service,RBCPQFF,,13232207,,,,,,,,10636890,1,1,191,0,0,191,0,191,0,0,0,0,0,0
00100194,APG Asset Management NV,VLEUTEN,ROTTERDAM.,'-,NL,'-RTM,1,,EUROPE,0,NS INTERNATIONAL,,,,000990297569000,,Europe,0-7 days,10/02/2019,10/03/2019,10/03/2019,10/16/2019,9410899,2612291,Train ticket European Union,Train,Published fare used,,Full Service,RBCPQFF,,13232207,,,,,,,,10634890,1,1,15,0,0,15,0,15,0,0,0,0,0,0
00100194,APG Asset Management NV,,ROTTERDAM,'-,NL,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,10/02/2019,10/03/2019,10/03/2019,10/16/2019,9410899,2612291,Handling fee train ticket (VAT high),Miscellaneous sales,Published fare used,,Full Service,2612291,,13232207,,,,,,,,10408369,0,1,11,0,0,11,2.31,13.31,0,0,0,0,0,0
00100194,APG Asset Management NV,PARIS NORD,ROTTERDAM.,'-,NL,PAR-RTM,1,,EUROPE,0,NS INTERNATIONAL,,,,000185499741436,,Europe,0-7 days,10/02/2019,10/03/2019,10/03/2019,10/16/2019,9410899,2612291,Train ticket European Union,Train,Published fare used,,Full Service,RBCPQFF,,13232207,,,,,,,,10634891,1,1,191,0,0,191,0,191,0,0,0,0,0,0
00100194,APG Asset Management NV,ROTTERDAM.,VLEUTEN,'-,,RTM,1,,EUROPE,0,NS INTERNATIONAL,,,,000992282168860,,Europe,0-7 days,10/02/2019,10/03/2019,10/03/2019,10/16/2019,9410899,2612291,Train ticket European Union,Train,Published fare used,,Full Service,RBCPQFF,,13232207,,,,,,,,10634881,1,1,15,0,0,15,0,15,0,0,0,0,0,0
00100194,APG Asset Management NV,,ROTTERDAM,'-,NL,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,10/02/2019,10/03/2019,10/03/2019,10/16/2019,9410899,2612291,Handling fee train ticket (VAT high),Miscellaneous sales,Published fare used,,Full Service,2612291,,13232207,,,,,,,,10404016,0,1,11,0,0,11,2.31,13.31,0,0,0,0,0,0
00100194,APG Asset Management NV,BRUXELLES-MIDI,SCHIPHOL,'-,NL,BRU-AMS,1,,EUROPE,0,NS INTERNATIONAL,,,,000185481086212,,Europe,0-7 days,10/02/2019,10/09/2019,10/09/2019,10/16/2019,9410900,2612206,Train ticket European Union,Train,Published fare used,,Full Service,LSMRGMP,,1102207,,,,,,,,10636782,1,1,117,0,0,117,0,117,0,0,0,0,0,0
00100194,APG Asset Management NV,SCHIPHOL,BRUXELLES-MIDI,'-,BE,AMS-BRU,1,,EUROPE,0,NS INTERNATIONAL,,,,000185481086105,,Europe,0-7 days,10/02/2019,10/08/2019,10/08/2019,10/16/2019,9410900,2612206,Train ticket European Union,Train,Published fare used,,Full Service,LSMRGMP,,1102207,,,,,,,,10636791,1,1,97,0,0,97,0,97,0,0,0,0,0,0
00100194,APG Asset Management NV,,AMSTERDAM,'-,NL,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,0-7 days,10/02/2019,10/08/2019,10/08/2019,10/16/2019,9410900,2612206,Handling fee train ticket (VAT high),Miscellaneous sales,Published fare used,,Full Service,2612206,,1102207,,,,,,,,10403943,0,1,11,0,0,11,2.31,13.31,0,0,0,0,0,0
00100194,APG Asset Management NV,AMSTERDAM ZUID WT,SCHIPHOL,'-,NL,AMS-AMS,1,,EUROPE,0,NS INTERNATIONAL,,,,000996972951791,,Europe,0-7 days,10/02/2019,10/08/2019,10/08/2019,10/16/2019,9410901,2612182,Train ticket European Union,Train,Published fare used,,Full Service,TGHKQDX,,13232202,,,,,,,,10634869,1,1,5,0,0,5,0,5,0,0,0,0,0,0
00100194,APG Asset Management NV,BRUXELLES-MIDI,SCHIPHOL,'-,NL,BRU-AMS,1,,EUROPE,0,NS INTERNATIONAL,,,,000185480436350,,Europe,0-7 days,10/02/2019,10/09/2019,10/09/2019,10/16/2019,9410901,2612182,Train ticket European Union,Train,Published fare used,,Full Service,TGHKQDX,,13232202,,,,,,,,10634854,1,1,117,0,0,117,0,117,0,0,0,0,0,0
00100194,APG Asset Management NV,SCHIPHOL,AMSTERDAM ZUID WT,'-,NL,AMS-AMS,1,,EUROPE,0,NS INTERNATIONAL,,,,000996161518724,,Europe,0-7 days,10/02/2019,10/09/2019,10/09/2019,10/16/2019,9410901,2612182,Train ticket European Union,Train,Published fare used,,Full Service,TGHKQDX,,13232202,,,,,,,,10636775,1,1,5,0,0,5,0,5,0,0,0,0,0,0
